video_id,title,published_at,duration_raw,duration_sec,view_count,like_count,comment_count,category_id,category_name,channel_id,channel_title,hour,weekday,is_weekend,is_short,like_view_ratio,comment_view_ratio,n_positive,n_negative,n_neutral,n_comments_sampled,ratio_positive,ratio_negative,ratio_neutral
1dryZChdEIw,버스기사가 극한직업인 이유,2024-03-12 09:48:41+00:00,PT54S,54.0,18835922,258418.0,17066.0,24,Entertainment,UCIueALBHAyPPU7e7C2zVYRQ,직업의모든것 All about jobs,9,1,0,1,0.013719423981475395,0.0009060347563554362,25,4,471,500,0.05,0.008,0.942
NIkwgfnOgto,Dame toda la lana [@Michazike - Fandub Español Latino] #fandub#animation #minecraft,2024-11-01 18:56:28+00:00,PT11S,11.0,18822494,635603.0,1376.0,20,Gaming,UC1L_0OERu17kZWQYyyMsSPA,ElJoulex,18,4,0,1,0.03376826684072791,7.310402117806493e-05,2,0,498,500,0.004,0.0,0.996
DEDOjYbteZI,(Sigma Villager 💀) Minecraft Villager Ei Ei Ei Meme #minecraft #memes #funny #fyp,2024-07-31 20:34:51+00:00,PT20S,20.0,18794104,428900.0,356.0,20,Gaming,UCSXum4hJVuIepJPhpfQM9sg,Rainbow Noob,20,2,0,1,0.0228209868371485,1.8942110781125825e-05,3,2,217,222,0.013513513513513514,0.009009009009009009,0.9774774774774775
eV8F41PAHbk,MINECRAFT DEATH MESSAGE SONG,2024-12-15 14:00:36+00:00,PT46S,46.0,18787623,764170.0,11382.0,20,Gaming,UC1sELGmy5jp5fQUugmuYlXQ,Minecraft,14,6,1,1,0.040674118274568315,0.0006058243770380107,127,8,365,500,0.254,0.016,0.73
Z3-JGEoL5BQ,Zombie Becomes Herobrine to PROTECT His Mom from Entity 303 x Dreadlord ⌚⚡| Transform Watch,2024-11-30 01:00:23+00:00,PT9S,9.0,18668727,403714.0,2601.0,1,Film & Animation,UC1zwYvkpWBe8ofZWxveINhA,Mikecrab,1,5,1,1,0.021625148838482666,0.0001393239078379581,52,2,446,500,0.104,0.004,0.892
n_qJ1T1vfZc,insensible crafting recipes,2024-08-03 14:00:43+00:00,PT10S,10.0,18659133,734558.0,5738.0,24,Entertainment,UCQ4AvkoyUTweQqMsMno24zA,GarrettTheCarrot,14,5,1,1,0.039367209612579536,0.0003075169676961947,23,26,451,500,0.046,0.052,0.902
iFcKFKdjdoo,“Pitcher’s Got a Big Butt!” Rookie of the Year Live Parody #savannahbananas #bananaball #baseball,2024-07-12 11:00:44+00:00,PT36S,36.0,18623735,311759.0,919.0,17,Sports,UCWNsOtiXIKX5TREelnEsviw,Banana Ball,11,4,0,1,0.016739875218370535,4.9345633408121414e-05,64,30,406,500,0.128,0.06,0.812
Ql3_cypYIy8,Monaco Lifestyle #monaco #billionaire #fashion #luxury #fypシ゚viral #fyp #foryou,2024-08-14 18:00:11+00:00,PT35S,35.0,18519255,156968.0,3349.0,2,Autos & Vehicles,UCBPJcXNfuR8pI0g5ZulkUyQ,Restricted Spotter Monaco,18,2,0,1,0.008475934912068547,0.00018083880804060421,26,8,466,500,0.052,0.016,0.932
Kbsc_rr9lWM,군대가는 친구에게 공유하세요... #음악 #음대생 #작곡 #작곡전공 #실용음악 #즉흥작곡 #노래 #music #군대 #현역 #대학생 #20대 #남자 #기타 #피아노 #shorts,2024-05-11 12:09:06+00:00,PT36S,36.0,18356131,561681.0,5761.0,10,Music,UCNepbmgnk773V0tzi0H0PKA,개똥(류진),12,5,1,1,0.03059909520148881,0.000313846093166365,56,1,443,500,0.112,0.002,0.886
ukzJWK0sKpY,All extremely simple and easy to remember #SNL #NateBargatze #Shorts,2024-12-09 22:00:35+00:00,PT2M16S,136.0,18305566,615350.0,9621.0,24,Entertainment,UCPgMAS8woHJ_o_OZdTR7kcQ,Peacock,22,0,0,0,0.033615458817279946,0.0005255778488357038,126,18,356,500,0.252,0.036,0.712
b8l6dAjBF14,when fashion designer value women through design 😩#remialali,2024-07-30 16:04:29+00:00,PT16S,16.0,18296834,1782557.0,5110.0,22,People & Blogs,UCQpJAaOC4Tmzt_AU68_uaGw,Zetsyyy,16,1,0,1,0.09742434128221308,0.00027928329021294066,158,15,327,500,0.316,0.03,0.654
oNVJQ5BcDIY,눈치싸움 오지고요 ㅋㅋㅋ #보드게임 #스릴팡,2024-01-16 07:09:29+00:00,PT19S,19.0,18267764,157674.0,1264.0,22,People & Blogs,UC6WMr2IrEWLLprhfjrn_5Bg,꾸미플레이 ggumiplay,7,1,0,1,0.008631269814959291,6.919292366597248e-05,13,3,380,396,0.03282828282828283,0.007575757575757576,0.9595959595959596
5aM38ruu5bY,Designer gowns for sale #gowncollection #fashiondesigner #dress #gown #trending #viral #designergown,2024-10-20 12:30:04+00:00,PT13S,13.0,18165287,213940.0,507.0,26,Howto & Style,UChOn58SjnKKJIAmHVaqUfeA,CREATIVE MARIYAM,12,6,1,1,0.011777408196193101,2.791037653299945e-05,26,0,299,325,0.08,0.0,0.92
bxrGfZCPDhQ,고경표 - ...사랑했잖아...  [더 시즌즈-지코의 아티스트] | KBS 240614 방송,2024-06-14 15:18:54+00:00,PT4M3S,243.0,18129634,105816.0,3525.0,24,Entertainment,UCeLPm9yH_a_QH8n6445G-Ow,KBS Kpop,15,4,0,0,0.005836631892293027,0.00019443304812441332,83,1,416,500,0.166,0.002,0.832
wt6SIE7BXS8,"Watch FOX Weather Channel Live Stream: Tracking Breaking Weather News, Local and National Forecasts",2024-07-03 21:25:46+00:00,P0D,,18044254,41613.0,0.0,25,News & Politics,UC1FbPiXx59_ltnFVx7IxWow,FOX Weather,21,2,0,0,0.002306163502242875,0.0,0,0,0,0,0.0,0.0,0.0
BrDhB-aP7KE,코미디 한 편 뚝딱,2024-08-12 02:15:00+00:00,PT17S,17.0,17979841,293274.0,3515.0,22,People & Blogs,UCYDyvqaGX6WxH77N04sj6mg,리쥬라이크 LIJULIKE,2,0,0,1,0.01631126771365776,0.00019549672324688523,30,2,468,500,0.06,0.004,0.936
C9MDY-XoK4U,크롱과 앙앙이의 이를 뽑아요! #뽀로로노래 #뽀로로게임 #치과 #이빨 #shorts #forkids,2024-10-02 22:00:08+00:00,PT22S,22.0,17953422,150478.0,0.0,27,Education,UCPUeGC_AL-OnDQORKhRm6iA,뽀로로(Pororo),22,2,0,1,0.00838157761790482,0.0,0,0,0,0,0.0,0.0,0.0
q68JYfhVvfI,QUEM O CADRES E O PROBLEMS ODEIA?,2024-05-31 21:00:25+00:00,PT12S,12.0,17914280,477656.0,1622.0,20,Gaming,UCbWYmIdZ2hpVMpPhRI9pI5Q,Cadres,21,4,0,1,0.026663421583228576,9.054229363390547e-05,1,4,495,500,0.002,0.008,0.99
Q0cVNz2ziv8,#shorts - సుధీర్ బాధపడితే నేను చూడలేను అంటున్న రష్మీ #dhee #comedy,2024-03-23 12:30:18+00:00,PT58S,58.0,17771168,513175.0,262.0,24,Entertainment,UCoY_p16GEbOQPgES1-wXpYg,ETV Dhee,12,5,1,1,0.028876830155451796,1.4742981440499578e-05,7,0,206,213,0.03286384976525822,0.0,0.9671361502347418
XppOo1A-BJ8,Minecraft Mobs : SEASON 2 ALL EPISODE - Minecraft Animation,2024-01-28 08:50:45+00:00,PT25M58S,1558.0,17761795,94704.0,726.0,20,Gaming,UCmCfFOVSWd3xIGcWr0saHWw,MineCUBE - Fanmade Animations,8,6,1,0,0.005331893538913156,4.087424722557602e-05,32,2,277,311,0.10289389067524116,0.006430868167202572,0.8906752411575563
jptluklQdvI,hahahahahahahaha 🤣 | Minecraft Animation #minecraft,2024-04-14 12:00:28+00:00,PT11S,11.0,17702785,930117.0,6461.0,20,Gaming,UCxrLMcIAcgb1-8t2nxO-0aQ,PotataChannel,12,6,1,1,0.052540716051174996,0.0003649708223875509,37,10,453,500,0.074,0.02,0.906
sRNajG7b7pQ,Akshay Kumar's EPIC Confession To Sonakshi Sinha! 🫣 #RowdyRathore,2024-06-23 13:30:22+00:00,PT52S,52.0,17610928,440351.0,358.0,24,Entertainment,UCim0ZIz8SAQGPvg4mJHG3JA,Netflix India Shorts,13,6,1,1,0.025004417711548193,2.0328287072663065e-05,24,0,263,287,0.08362369337979095,0.0,0.9163763066202091
G7LC2uxb3E8,MINECRAFT EĞİTİM VİDEOLARI,2024-08-23 20:03:04+00:00,PT19S,19.0,17592337,246261.0,2012.0,22,People & Blogs,UCRVHnGSfLxQqA6mqreRHL-A,Berkay Inan,20,4,0,1,0.013998197055911332,0.00011436797737560394,0,1,499,500,0.0,0.002,0.998
xZ78Ckq8Eyo,#shorts - అంధుడిగా సుధీర్ ఏం పనులు చేస్తున్నాడో చూడండి #dhee #comedy,2024-02-10 09:30:16+00:00,PT43S,43.0,17446947,421799.0,247.0,24,Entertainment,UCoY_p16GEbOQPgES1-wXpYg,ETV Dhee,9,5,1,1,0.02417609224123854,1.4157204696042236e-05,15,3,200,218,0.06880733944954129,0.013761467889908258,0.9174311926605505
yM4CUwpiFMs,Georges Minecraft Dream - Peppa EXE Tales pappa horror,2024-05-22 19:03:10+00:00,PT35S,35.0,17442168,200154.0,278.0,1,Film & Animation,UCT9jRqxAGcxos8IzDx3vacw,Cartoon Corruption,19,2,0,1,0.011475293667622052,1.5938385641051044e-05,6,6,212,224,0.026785714285714284,0.026785714285714284,0.9464285714285714
iXtx-hy0YLM,Every Way a Hardcore World could End,2024-06-27 21:41:36+00:00,PT58S,58.0,17363251,474535.0,1846.0,20,Gaming,UC7fRN6v5Z0a1fwfbPFz49gQ,Crave,21,3,0,1,0.027329847388602516,0.00010631649568390159,42,26,432,500,0.084,0.052,0.864
lswBm-l5arE,How To Get a Girl's Attention,2024-12-14 03:31:46+00:00,PT42S,42.0,17353307,609439.0,4573.0,10,Music,UCKnBNM0_8P87KomLAAqVxNw,Rob Landes,3,5,1,1,0.0351194731932075,0.00026352325813172096,93,6,401,500,0.186,0.012,0.802
Az2lAW-yT6M,Unusual stoppage at Adelaide Oval 👀,2024-12-06 11:10:57+00:00,PT20S,20.0,16943783,344330.0,2768.0,17,Sports,UCkBY0aHJP9BwjZLDYxAQrKg,cricket.com.au,11,4,0,1,0.02032190804143325,0.00016336375412739882,50,25,425,500,0.1,0.05,0.85
QevbmF2W1Aw,Shopping is my cardio #casual #runningerrands #higheels #fashion,2024-08-23 08:10:59+00:00,PT11S,11.0,16918750,157192.0,2234.0,22,People & Blogs,UCY_CVngEFTgpvMySrN3f22w,BIKINI TRY ON HAUL 2024,8,4,0,1,0.009290993719985223,0.0001320428518655338,73,13,414,500,0.146,0.026,0.828
vsMlzYE63DE,How to make a dress using Tape and a paper towel 💜 #art #artist #artwork #fashion #style #design,2024-05-25 12:42:39+00:00,PT39S,39.0,16903813,707359.0,1093.0,26,Howto & Style,UC1PfMFGws_LVHxoBnxzRj8w,Kelly Edelman,12,5,1,1,0.04184612075393877,6.465996754696707e-05,180,4,316,500,0.36,0.008,0.632
hN_2VE-Z-p8,Building with ENDERMAN In Minecraft,2024-04-05 07:30:12+00:00,PT57S,57.0,16835088,430871.0,273.0,20,Gaming,UCc8y0VyhKklM38hK8ljmpMg,Ethobot Hindi,7,4,0,1,0.0255936292106106,1.6216131451169128e-05,47,0,184,231,0.20346320346320346,0.0,0.7965367965367965
ZHPLeo5Hx-I,B급? 이건 Z급임ㅋㅋㅋㅋㅋ,2024-02-02 12:23:00+00:00,PT44S,44.0,16787327,225031.0,1315.0,1,Film & Animation,UCxlv4aOnrRTXMRSL8bVJqEw,B Man 삐맨,12,4,0,1,0.013404814238740926,7.833289957358905e-05,18,4,478,500,0.036,0.008,0.956
saRzRKD9b2g,Momen Ore Terlangka Minecraft,2024-11-14 06:00:37+00:00,PT10S,10.0,16759531,192909.0,1097.0,20,Gaming,UCHugk6U_Ty9nOx2DjD_P3WQ,Clementdav,6,3,0,1,0.0115104056312793,6.545529227518359e-05,4,1,495,500,0.008,0.002,0.99
0UKVcZhzQYo,라인드라이브는 이렇게 치라고#shorts,2024-09-26 09:00:01+00:00,PT56S,56.0,16735339,111472.0,2465.0,17,Sports,UCPoTjCZvUOkECBNm6ezsVEA,이대호 [RE:DAEHO],9,3,0,1,0.006660874930588499,0.00014729310233870972,24,6,470,500,0.048,0.012,0.94
_tqYFzcIAkw,영어 못하는줄 알고 앞담화 했는데..,2024-11-09 09:04:20+00:00,PT25S,25.0,16680623,,4589.0,23,Comedy,UCSE0WCUxAf7P5DwC_humLzQ,예능 박물관,9,5,1,1,,0.00027510962869911994,16,7,477,500,0.032,0.014,0.954
OFOySerDDps,[모바일게임] 무지개 레이어로 장난감을 만들어요! Layer Man,2024-08-23 23:30:05+00:00,PT11M8S,668.0,16666132,856.0,38.0,20,Gaming,UCUPa-gJcbYG9Ql8b9H9FBbg,랄라TV,23,4,0,0,5.1361647681657626e-05,2.2800731447464833e-06,8,0,25,33,0.24242424242424243,0.0,0.7575757575757576
-sfV7EPF5pk,Saving The Villagers In Minecraft,2024-05-22 07:30:24+00:00,PT1M,60.0,16604099,382726.0,229.0,20,Gaming,UCc8y0VyhKklM38hK8ljmpMg,Ethobot Hindi,7,2,0,1,0.023050091426219513,1.3791775151424958e-05,9,1,179,189,0.047619047619047616,0.005291005291005291,0.9470899470899471
obVj_ezGL-Y,침묵도 음악이 되는 순간 #shorts,2024-11-07 10:15:09+00:00,PT59S,59.0,16562370,309517.0,3097.0,22,People & Blogs,UCWc1upxyUQFWByte08HTGLA,웃긴 테레비,10,3,0,1,0.018687965550823946,0.00018699014694153072,66,18,416,500,0.132,0.036,0.832
rhTZTy1rZhw,Blood Sweat & Tears ft. Sheryl Lee Ralph | Official Music Video - League of Legends,2024-10-26 13:12:43+00:00,PT4M20S,260.0,16514365,335717.0,8447.0,20,Gaming,UC2t5bjwHdUX4vM2g8TRDq5g,League of Legends,13,5,1,0,0.020328786483767312,0.0005114940840898212,126,19,355,500,0.252,0.038,0.71
ifLmCqSUuas,“츄”한테 톰 여자친구 메이크업 해주기💜 #shorts #레오제이 #츄,2024-07-05 11:05:03+00:00,PT24S,24.0,16381610,702614.0,3614.0,24,Entertainment,UCnFFOjljp1_sacTz7PfIIyg,LeoJ Makeup,11,4,0,1,0.04289041187038392,0.0002206132364279213,124,2,374,500,0.248,0.004,0.748
b_TW4NYsbOo,"Sleep Music for Deep Sleep, Anxiety and Depressive States, Heal Body, Mind",2024-04-30 05:59:27+00:00,P0D,,16337663,85366.0,0.0,10,Music,UCpk-H9G8HPq6DAJiwuhCugw,The Waters of Heaven,5,1,0,0,0.0052251047166293,0.0,0,0,0,0,0.0,0.0,0.0
42sQrx_dMUc,외국인의 주량 기준 / #웃김 #웃긴동영상 #유머 #외국인 #웃긴짤 #코미디 #03,2024-09-24 03:48:48+00:00,PT16S,16.0,16325477,,2036.0,23,Comedy,UCSNsuYD0SVnDZ4tLXvVtdhg,탕루루,3,1,0,1,,0.0001247130482006743,19,4,477,500,0.038,0.008,0.954
MXW_xAmuvH0,MUKBANG 하이유의 엽기 떡볶이 & 김밥 먹방 모음! Spicy Teokbokki & Noodles Eating Sound | HIU 하이유,2024-09-19 07:00:12+00:00,PT30M39S,1839.0,16263440,44323.0,923.0,22,People & Blogs,UCw-QmownJwilhTje10TYlIg,HIU 하이유,7,3,0,0,0.0027253151854712164,5.675306085305446e-05,56,1,443,500,0.112,0.002,0.886
zkimvKYqd3k,1000 SECURITY BREACH vs The Most Secure House - Minecraft,2024-07-14 11:00:54+00:00,PT20M47S,1247.0,16206822,97400.0,2168.0,20,Gaming,UCJHBJ7F-nAIlMGolm0Hu4vg,Maizen,11,6,1,0,0.006009814879190997,0.00013377082811176676,94,1,405,500,0.188,0.002,0.81
gq43u8hEo6s,불규칙 바운드 공 잡는 부위,2024-07-16 06:00:18+00:00,PT37S,37.0,16206616,137562.0,1999.0,17,Sports,UChg51lDUTR_8zWeNewdxaNw,안정환 19,6,1,0,1,0.008488015018064227,0.00012334468836677564,69,2,429,500,0.138,0.004,0.858
8d-WgswsN2s,Help Herobrine Build a House for Sadako #shorts #minecraft #trendingshorts #helpherobrine #aphmau,2024-11-16 08:45:53+00:00,PT29S,29.0,16201609,334926.0,475.0,1,Film & Animation,UC2cIYunQXWEoUDpOOTu3SaA,Charoot XD,8,5,1,1,0.0206723912421291,2.931807575408097e-05,14,2,247,263,0.053231939163498096,0.0076045627376425855,0.9391634980988594
2jhQbRCpyxQ,일타강사 이지영이 말아주는 강의 맛보기 #꼰대희 #shorts,2024-05-07 22:50:46+00:00,PT59S,59.0,16142614,296430.0,9541.0,24,Entertainment,UCA78q21_ylajHgElLPg44MA,쇼츠공장,22,1,0,1,0.018363196939479565,0.0005910443005079599,35,3,462,500,0.07,0.006,0.924
EurlMA86PGU,"이게 그렇게 맛있다며?? 불닭게티🔥“짜파게티+불닭볶음면"" 역대급 꿀조합(ft.파김치,오이소박이)ㅣ짜장라면 먹방",2024-03-14 09:00:09+00:00,PT1M,60.0,16138785,578659.0,1929.0,22,People & Blogs,UCCuC3tJoSXBsX75wcLehsog,굿찌 GOODZZI,9,3,0,1,0.0358551774498514,0.00011952572637903039,44,5,451,500,0.088,0.01,0.902
jQy39x0l0PE,2 hacks with a cardigan 💖✨ THIS or THAT? 🎀 Subscribe for #fashion #shorts,2024-09-09 16:30:52+00:00,PT12S,12.0,16079869,434581.0,1123.0,22,People & Blogs,UCo9RMALE8ELFhnHnDg7eA_w,BO BROWN,16,0,0,1,0.027026401769815415,6.983887741871528e-05,57,14,429,500,0.114,0.028,0.858
XN_Oo0ZLbBw,EU ODEIO O ATHOS 😡,2024-07-14 21:00:21+00:00,PT18S,18.0,16040242,495826.0,2887.0,20,Gaming,UCbWYmIdZ2hpVMpPhRI9pI5Q,Cadres,21,6,1,1,0.030911379017847736,0.00017998481569043659,0,0,500,500,0.0,0.0,1.0
TlIkVwVK3Gw,BUDGET or EXPENSIVE 👀 Which outfit do you like the most? 💗 #fashionhacks #fashion,2024-02-13 16:27:06+00:00,PT9S,9.0,16010164,351324.0,1323.0,22,People & Blogs,UCo9RMALE8ELFhnHnDg7eA_w,BO BROWN,16,1,0,1,0.021943810194573896,8.263500611236712e-05,84,4,412,500,0.168,0.008,0.824
UjiRr_GSCb0,당황 이모티콘먹방🤪😂 Panic emoticon mukbang #funny #shorts,2024-08-31 12:42:00+00:00,PT17S,17.0,15928756,432701.0,244.0,22,People & Blogs,UC8TCA15kPzNw9ppRaVZ937w,Byungari 병아리언니 ,12,5,1,1,0.027164770431539035,1.5318208151345906e-05,9,3,160,172,0.05232558139534884,0.01744186046511628,0.9302325581395349
SwVYFfGTMCg,Organza umbrella frock suit ⭐️✨ #starsignboutique  #fashion #shorts,2024-08-05 13:58:21+00:00,PT1M,60.0,15911939,197455.0,300.0,27,Education,UC0mGcL2meva18Av1i1M9LaA,Star Shine Boutique,13,0,0,1,0.01240923560604399,1.8853767601798876e-05,49,0,200,249,0.19678714859437751,0.0,0.8032128514056225
NKBEns9LhlY,Top 10 Most Unserious Moments in MLB History | Part 2,2024-05-08 18:11:00+00:00,PT57S,57.0,15882631,273615.0,333.0,17,Sports,UC7dyZ6jsxJ2PyaCUPuQmS-Q,AP | MLB ⚾️,18,2,0,1,0.017227309505585063,2.0966299601117724e-05,19,10,209,238,0.07983193277310924,0.04201680672268908,0.8781512605042017
BwdG3jxvFJ8,ЭП 18. НЕЕЕЕЕЕЕЕЕЕЕТ (Анимация Minecraft),2024-07-25 09:13:13+00:00,PT49S,49.0,15754512,513321.0,1816.0,1,Film & Animation,UCdOcTof4M78QHR8qgZtLQcA,OK Корз,9,3,0,1,0.03258247542037481,0.00011526856560203197,0,0,500,500,0.0,0.0,1.0
JyY_EBwfBf8,[아이브 안유진] 이영지랑 있을 때 힐 신는 안유진,2024-02-17 11:46:11+00:00,PT14S,14.0,15571350,226368.0,658.0,22,People & Blogs,UCicKcyZVTu-ITXTIMzKj_UQ,리즈 시절 LIZ TIMES,11,5,1,1,0.014537467849608415,4.225709395781355e-05,38,2,358,398,0.09547738693467336,0.005025125628140704,0.8994974874371859
wl36vMBNQys,How to make a dress using a paper towel 💛 #art #fashion #design #style #artist #artwork #painting,2024-09-03 19:09:19+00:00,PT44S,44.0,15524432,489479.0,631.0,26,Howto & Style,UC1PfMFGws_LVHxoBnxzRj8w,Kelly Edelman,19,1,0,1,0.03152959154962964,4.064560944967262e-05,106,3,391,500,0.212,0.006,0.782
RHR-4t8-GhI,4살 꼬마신동,2024-05-28 15:04:38+00:00,PT57S,57.0,15392452,266571.0,3194.0,22,People & Blogs,UCOV1J7tXuVO-idX__hsr0Kw,저스트1MINUTE,15,1,0,1,0.017318293407703984,0.00020750430145892286,97,1,402,500,0.194,0.002,0.804
hT7FPimiytw,Paso MINECRAFT pero la EXPERIENCIA es mi TAMAÑO 😂⛏ Mikecrack Minecraft Pero #11,2024-03-25 23:08:57+00:00,PT24M10S,1450.0,15217729,190273.0,7345.0,20,Gaming,UCqJ5zFEED1hWs0KNQCQuYdQ,Mikecrack,23,0,0,0,0.01250337681792073,0.0004826607176405888,2,0,498,500,0.004,0.0,0.996
xghCw309PFY,손흥민 뮌헨전 또또또 반칙😤 #heungminson #footballplayer #footballshorts,2024-08-03 15:20:38+00:00,PT13S,13.0,15202963,120616.0,2645.0,17,Sports,UC4XBCfS-CStDRLCNIMS-Dfg,메타풋볼 METAFOOTBALL,15,5,1,1,0.00793371660511178,0.00017397924338827898,15,5,480,500,0.03,0.01,0.96
F0n92uNNtIw,불닭 라면 3개 먹으면,2024-11-29 08:41:08+00:00,PT40S,40.0,15143663,176841.0,972.0,1,Film & Animation,UCarpQvEryrnUvEI-F_4Y2Vg,은하만화,8,4,0,1,0.01167755780090986,6.418526349932641e-05,16,3,481,500,0.032,0.006,0.962
yZtNQOZt-2Q,"ASMR DIY FRUITS CAKE, SOUR LEMON LIME 직접 만든 화과자, 레몬 라임, 수박화채 다양 과일 코하쿠토 무지개 EATING SOUNDS MUKBANG 먹방",2024-06-17 12:00:56+00:00,PT8M7S,487.0,15100996,27893.0,1062.0,22,People & Blogs,UCxtLc0Jqq3SKBWlIXM_OC9g,Hongyu ASMR 홍유,12,0,0,0,0.001847096708058197,7.032648707409763e-05,36,2,462,500,0.072,0.004,0.924
Xf1HWfVKLIs,미친 소화력의 천생 모델 아녹 야이도 피하지 못한 인종 차별... #shorts,2024-06-03 13:26:31+00:00,PT53S,53.0,15064690,211156.0,4147.0,22,People & Blogs,UCJz3JahPht0hsxWSbMJCC1Q,또보패션,13,0,0,1,0.014016617666875323,0.000275279478037716,105,2,393,500,0.21,0.004,0.786
rt-MWmBvMFk,아이브 장원영 커버 메이크업,2024-03-19 22:30:12+00:00,PT9S,9.0,15021701,226441.0,8861.0,22,People & Blogs,UCirXWhzFPUXxqGq2Ulhxdfw,수박씨365,22,1,0,1,0.015074258234803102,0.0005898799343696164,24,0,476,500,0.048,0.0,0.952
7OLoqVHKkrQ,Left or Right CHALLENGE: Baseball Edition! #shorts,2024-12-22 02:11:24+00:00,PT28S,28.0,15003219,305885.0,390.0,24,Entertainment,UCFSaBAqySWbnd61n9r3Dd1g,CS99TV,2,6,1,1,0.020387958077529897,2.599442159712526e-05,16,23,177,216,0.07407407407407407,0.10648148148148148,0.8194444444444444
xjM2ZU53je0,El mejor truco de Minecraft! 🤫,2024-10-26 03:00:49+00:00,PT32S,32.0,14975452,557628.0,881.0,20,Gaming,UCEpkEj45RHLAI-9ra6qluIA,Ramix,3,5,1,1,0.03723613818133836,5.882960995100515e-05,0,0,500,500,0.0,0.0,1.0
0eXTkhmgcKo,The Most Traumatic Game I've EVER Played... (#5),2024-05-10 19:15:00+00:00,PT1M,60.0,14975191,1001912.0,8750.0,20,Gaming,UCeBnbqt4VRhotq2TQjkIi2A,LaurenZside,19,4,0,1,0.06690478939467283,0.0005842997261270323,83,38,379,500,0.166,0.076,0.758
ewe9kAfRedU,Minecraft Pero NO Puedo Tocar VERDE #minecraft,2024-04-16 16:00:33+00:00,PT1M,60.0,14927040,1196317.0,1051.0,20,Gaming,UCdkYpnBPZeGnyS0EvASGMkQ,ARSEL,16,1,0,1,0.0801442884858619,7.04091367076125e-05,0,0,500,500,0.0,0.0,1.0
xEwr-k5lVN8,IT GIRL or OLD MONEY style? 💗😱 Which outfit? SAVE THE STYLING HACKS & subscribe for #fashion,2024-06-07 13:55:04+00:00,PT13S,13.0,14886133,625610.0,941.0,22,People & Blogs,UCo9RMALE8ELFhnHnDg7eA_w,BO BROWN,13,4,0,1,0.042026361043529574,6.321319311066211e-05,45,11,444,500,0.09,0.022,0.888
MDJINjvWRjg,HEROBRINE’S REVENGE - Alex and Steve Adventures (Minecraft Animation),2024-03-09 11:00:07+00:00,PT9M49S,589.0,14874569,156045.0,5106.0,1,Film & Animation,UCawEP-InoKYKutsgq_vqIXA,Squared Media,11,5,1,0,0.010490724134595094,0.00034327045039086513,91,9,400,500,0.182,0.018,0.8
0wuQ37xG1Rk,This skill deserved its death🪦🕊️ #gymnastics #tumbling #history #floorexercise #dangerous,2024-12-24 00:06:48+00:00,PT12S,12.0,14828593,486775.0,970.0,17,Sports,UC8kK-tYM4bt3iEfVkirCJVA,The Yee Three,0,1,0,1,0.03282678268936237,6.541416302949308e-05,37,19,409,465,0.07956989247311828,0.04086021505376344,0.8795698924731182
aDDBsGTxpuo,It’s sports mode! #collegelife #softball #baseball #coach,2024-07-09 22:09:04+00:00,PT1M1S,61.0,14811995,776176.0,1311.0,23,Comedy,UCrMabu7HclTiDf5ZAgjHxqQ,American High,22,1,0,0,0.052401854037892936,8.850934664776757e-05,69,53,378,500,0.138,0.106,0.756
z2N20UEvQ0A,"Minecraft, But Mining Is OVERPOWERED",2024-03-20 11:00:54+00:00,PT13M26S,806.0,14770241,46017.0,897.0,20,Gaming,UCJHBJ7F-nAIlMGolm0Hu4vg,Maizen,11,2,0,0,0.0031155212700997906,6.0730220989623664e-05,105,1,394,500,0.21,0.002,0.788
loBl4GfSUTo,동생 놀릴 땐 축구가 잘 된다,2024-08-27 12:30:38+00:00,PT15S,15.0,14728647,109973.0,1197.0,17,Sports,UChg51lDUTR_8zWeNewdxaNw,안정환 19,12,1,0,1,0.007466605724205353,8.127019406466867e-05,42,1,457,500,0.084,0.002,0.914
MMryZUE-SGg,Long jump through the ages. 🕰️,2024-08-06 21:25:36+00:00,PT9S,9.0,14671361,347026.0,703.0,17,Sports,UCTl3QQTvqHFjurroKxexy2Q,Olympics,21,1,0,1,0.023653292969888752,4.791648164066033e-05,27,6,467,500,0.054,0.012,0.934
QdvJMnI9RHQ,#alt #emo #fashion #mcbling #thrift #vintage #y2k #scene #goodwill #furboots,2024-07-12 04:33:01+00:00,PT20S,20.0,14638192,496886.0,4781.0,22,People & Blogs,UCqMV7Cwg4De9uga0GJbNQYg,Cross ♱ Fallen Vintage,4,4,0,1,0.03394449259853949,0.00032661137386365746,64,11,425,500,0.128,0.022,0.85
lvlCUIcLBWI,JJ's sister Grows Giant - MAIZEN Minecraft Animation #shorts,2024-10-23 09:02:15+00:00,PT25S,25.0,14593868,354180.0,776.0,20,Gaming,UC-IC1Sv1onK1kWlJTTQfrkw,Kamui Animation,9,2,0,1,0.0242690971303838,5.3173017598898386e-05,70,2,428,500,0.14,0.004,0.856
D4KUIStarP0,"""금방 보내줄게요""",2024-08-19 22:00:06+00:00,PT24S,24.0,14571695,178906.0,1460.0,17,Sports,UCxeQfsDEU61GVOERyNDlLFg,야구채널S,22,0,0,1,0.012277638256908342,0.000100194246448337,37,2,461,500,0.074,0.004,0.922
